# frame, x, y
016,312,273
016,325,284
016,178,287
016,046,294
016,392,323
016,244,332
016,403,352
016,267,358
016,358,361
016,250,370
016,037,378
016,166,381
016,071,386
016,326,388
016,352,394
016,387,399
016,009,402
016,240,428
016,064,433
016,410,432
016,369,451
016,195,453
016,238,471
016,311,472
016,262,478
016,428,480
016,365,487
016,346,504
017,174,012
017,259,029
017,029,038
017,053,050
017,085,083
017,044,085
017,121,085
017,229,092
017,141,105
017,250,106
017,111,120
017,227,138
017,084,143
017,207,143
017,222,151
017,157,223
017,034,225
017,368,236
017,127,244
017,438,244
017,428,248
017,055,263
017,092,262
017,198,267
017,311,273
017,325,284
017,178,286
017,049,299
017,391,321
017,242,331
017,404,351
017,268,358
017,360,361
017,249,368
017,038,378
017,167,381
017,074,385
017,327,388
017,352,393
017,388,401
017,009,403
017,242,426
017,064,433
017,411,433
017,368,449
017,194,452
017,238,470
017,312,471
017,261,478
017,428,480
017,365,486
018,176,013
018,259,026
018,030,037
018,053,051
018,044,085
018,085,084
018,121,085
018,228,093
018,139,107
018,250,106
018,110,121
018,229,136
018,208,141
018,084,143
018,223,149
018,157,223
018,033,225
018,365,239
018,127,245
018,429,248
018,055,263
018,091,263
018,198,267
018,311,273
018,326,284
018,178,286
018,049,298
018,390,319
018,238,330
018,401,350
018,269,359
018,359,362
018,247,368
018,038,380
018,166,380
018,079,385
018,327,388
018,352,394
018,387,400
018,243,423
018,062,433
018,412,434
018,368,448
018,196,453
018,238,469
018,313,471
018,262,478
018,428,480
018,365,486
019,177,013
019,259,024
019,030,036
019,053,052
019,085,084
019,044,086
019,121,086
019,226,095
019,140,107
019,250,106
019,107,121
019,085,143
019,207,142
019,222,148
019,033,223
019,156,223
019,364,239
019,440,241
019,125,244
019,429,248
019,055,262
019,091,263
019,198,267
019,310,273
019,326,283
019,177,284
019,049,296
019,391,318
019,236,330
019,402,349
019,270,360
019,359,363
019,245,367
019,039,379
019,164,380
019,080,384
019,328,387
019,352,394
019,386,401
019,002,406
019,244,419
019,062,433
019,413,435
019,368,448
019,197,454
019,236,468
019,313,470
019,263,479
019,429,481
019,365,485
020,180,014
020,258,023
020,030,035
020,053,052
020,085,084
020,122,085
020,043,086
020,226,096
020,250,107
020,139,108
020,107,121
020,209,143
020,085,144
020,221,149
020,034,222
020,156,222
020,364,240
020,440,241
020,124,245
020,429,248
020,057,261
020,090,263
020,199,268
020,309,272
020,327,283
020,177,284
020,049,296
020,391,318
020,234,329
020,400,347
020,272,360
020,360,364
020,244,367
020,039,379
020,164,380
020,083,384
020,329,388
020,352,395
020,386,401
020,002,406
020,246,416
020,064,434
020,415,435
020,368,447
020,197,459
020,236,467
020,317,470
020,264,479
020,430,481
020,365,483
021,181,014
021,257,022
021,030,035
021,051,052
021,085,083
021,124,083
021,045,087
021,223,097
021,139,107
021,250,106
021,107,122
021,084,143
021,214,143
021,033,223
021,156,222
021,364,239
021,440,240
021,123,244
021,428,248
021,057,259
021,089,262
021,198,268
021,309,272
021,176,283
021,326,282
021,050,295
021,390,316
021,232,327
021,400,346
021,271,359
021,241,365
021,361,364
021,040,379
021,162,380
021,084,383
021,328,388
021,351,395
021,385,400
021,004,406
021,247,412
021,062,435
021,415,435
021,369,445
021,196,462
021,235,467
021,316,469
021,264,480
021,365,481
021,431,482
022,182,015
022,257,020
022,030,034
022,051,052
022,085,083
022,125,083
022,044,088
022,223,099
022,251,107
022,138,109
022,106,123
022,209,143
022,085,144
022,032,222
022,156,222
022,364,240
022,441,240
022,123,244
022,428,248
022,058,259
022,089,262
022,198,268
022,309,272
022,175,283
022,327,283
022,050,295
022,390,315
022,230,328
022,399,345
022,272,360
022,239,365
022,362,365
022,041,380
022,162,380
022,085,383
022,330,389
022,351,396
022,385,402
022,005,406
022,251,406
022,063,434
022,416,434
022,370,445
022,194,461
022,235,466
022,316,469
022,264,481
022,430,481
022,365,483
023,081,002
023,183,016
023,257,021
023,030,034
023,051,054
023,085,083
023,125,085
023,043,089
023,225,098
023,251,107
023,138,110
023,104,123
023,210,143
023,086,145
023,032,222
023,156,222
023,363,240
023,441,240
023,122,245
023,429,248
023,059,259
023,090,263
023,198,269
023,309,272
023,175,282
023,326,283
023,050,295
023,389,315
023,228,328
023,399,345
023,273,360
023,239,365
023,362,366
023,089,377
023,042,380
023,161,380
023,331,390
023,351,397
023,254,401
023,385,404
023,004,407
023,418,435
023,063,436
023,371,444
023,194,461
023,235,467
023,318,470
023,431,481
023,366,482
023,264,485
024,081,002
024,185,018
024,258,020
024,030,033
024,052,056
024,085,083
024,124,085
024,041,089
024,225,098
024,252,106
024,137,110
024,105,124
024,231,139
024,086,145
024,208,144
024,033,223
024,156,222
024,441,239
024,361,240
024,122,245
024,430,247
024,059,258
024,089,263
024,199,268
024,308,272
024,174,281
024,327,282
024,059,293
024,390,313
024,225,328
024,398,344
024,273,361
024,238,362
024,362,368
024,090,380
024,043,380
024,161,380
024,334,388
024,257,396
024,352,397
024,386,407
024,004,408
024,418,434
024,061,436
024,372,440
024,195,462
024,236,467
024,317,470
024,366,479
024,431,481
024,264,486
024,345,502
025,081,003
025,185,019
025,259,019
025,032,033
025,052,058
025,085,082
025,126,085
025,042,091
025,226,098
025,252,107
025,137,111
025,105,124
025,086,145
025,210,144
025,033,222
025,156,223
025,361,241
025,121,245
025,430,247
025,060,257
025,089,263
025,199,267
025,307,273
025,174,281
025,327,282
025,059,292
025,049,300
025,390,315
025,222,328
025,396,342
025,237,361
025,273,361
025,363,369
025,091,376
025,043,381
025,159,380
025,335,388
025,259,393
025,352,399
025,385,403
025,004,409
025,418,434
025,061,437
025,374,438
025,195,462
025,235,467
025,319,472
025,367,478
025,433,481
025,264,488
026,080,003
026,258,019
026,186,021
026,032,034
026,051,059
026,085,082
026,128,085
026,041,091
026,225,099
026,252,107
026,136,112
026,105,125
026,229,142
026,208,144
026,085,146
026,034,223
026,156,223
026,358,239
026,119,245
026,431,246
026,062,256
026,088,263
026,199,269
026,305,272
026,174,281
026,330,281
026,059,293
026,047,297
026,386,314
026,220,328
026,394,342
026,236,360
026,273,361
026,363,373
026,091,374
026,044,381
026,158,381
026,336,388
026,262,390
026,351,400
026,385,406
026,002,409
026,419,434
026,060,437
026,374,437
026,183,453
026,193,461
026,236,466
026,321,472
026,367,477
026,431,481
026,264,488
026,345,502
027,080,002
027,259,017
027,187,022
027,033,034
027,051,061
027,085,080
027,129,085
027,041,092
027,225,099
027,252,107
027,135,113
027,104,124
027,211,143
027,227,142
027,085,146
027,035,223
027,156,223
027,358,239
027,118,246
027,432,246
027,063,255
027,088,264
027,199,268
027,305,272
027,173,280
027,329,280
027,060,293
027,048,297
027,383,313
027,217,327
027,392,341
027,236,360
027,273,361
027,092,372
027,363,375
027,045,381
027,158,381
027,263,387
027,337,388
027,351,401
027,385,406
027,003,409
027,420,433
027,060,437
027,376,436
027,179,452
027,190,460
027,235,465
027,322,473
027,368,475
027,431,483
027,265,488
027,346,502
028,080,002
028,258,017
028,187,023
028,033,033
028,052,063
028,085,079
028,129,085
028,038,092
028,226,098
028,253,107
028,134,112
028,105,124
028,219,132
028,230,142
028,209,144
028,086,147
028,155,223
028,035,224
028,356,238
028,446,239
028,119,245
028,434,246
028,064,254
028,088,265
028,199,267
028,306,272
028,172,279
028,329,281
028,061,293
028,049,297
028,372,307
028,385,316
028,215,327
028,392,343
028,233,360
028,274,362
028,093,368
028,363,376
028,046,381
028,157,380
028,266,386
028,337,387
028,351,402
028,385,406
028,002,410
028,420,433
028,377,434
028,060,438
028,509,452
028,187,459
028,233,462
028,322,473
028,368,473
028,434,480
028,428,487
028,264,490
029,080,002
029,257,016
029,188,025
029,034,033
029,053,065
029,085,078
029,129,085
029,038,093
029,225,098
029,254,107
029,134,112
029,104,123
029,217,134
029,209,142
029,231,143
029,086,147
029,035,222
029,155,222
029,354,238
029,449,238
029,434,245
029,118,246
029,064,254
029,088,266
029,199,267
029,304,272
029,171,277
029,329,280
029,064,292
029,049,295
029,375,307
029,385,315
029,214,326
029,390,343
029,231,359
029,273,361
029,094,368
029,363,377
029,047,381
029,156,380
029,338,384
029,268,386
029,349,403
029,386,407
029,003,410
029,377,432
029,420,432
029,059,438
029,507,454
029,186,458
029,233,460
029,322,473
029,369,472
029,431,482
029,264,492
030,081,003
030,257,016
030,188,026
030,035,034
030,054,068
030,085,077
030,130,085
030,037,093
030,225,098
030,255,106
030,134,113
030,104,122
030,218,132
030,231,142
030,207,146
030,085,148
030,038,223
030,155,223
030,353,238
030,448,238
030,435,245
030,118,247
030,065,254
030,087,267
030,199,268
030,305,272
030,172,277
030,329,280
030,065,290
030,050,294
030,386,319
030,212,327
030,388,345
030,229,359
030,276,363
030,096,365
030,155,381
030,363,380
030,049,382
030,270,385
030,339,384
030,348,405
030,386,407
030,002,410
030,377,430
030,420,431
030,058,439
030,506,454
030,186,457
030,231,462
030,369,470
030,322,474
030,429,484
030,264,494
030,344,506
031,081,003
031,257,014
031,188,028
031,036,034
031,054,068
031,084,075
031,130,084
031,036,093
031,224,098
031,255,106
031,133,112
031,103,123
031,217,132
031,230,142
031,207,145
031,086,149
031,153,222
031,045,233
031,349,238
031,448,238
031,435,244
031,117,247
031,064,253
031,088,266
031,200,267
031,303,271
031,171,276
031,329,281
031,067,286
031,050,294
031,385,321
031,211,326
031,387,345
031,229,359
031,096,364
031,277,364
031,153,380
031,363,381
031,050,382
031,270,383
031,339,383
031,347,405
031,385,408
031,003,410
031,376,428
031,420,430
031,057,438
031,186,456
031,505,456
031,231,461
031,369,469
031,325,474
031,425,486
031,262,495
031,344,508
032,081,004
032,256,014
032,188,030
032,037,034
032,054,070
032,084,075
032,129,086
032,034,095
032,224,096
032,255,106
032,133,114
032,102,123
032,217,130
032,208,143
032,229,143
032,086,149
032,153,222
032,450,236
032,048,238
032,348,241
032,435,245
032,115,247
032,065,254
032,088,264
032,199,268
032,303,272
032,171,276
032,077,281
032,329,281
032,051,294
032,209,325
032,384,324
032,384,346
032,227,360
032,095,363
032,277,364
032,050,381
032,152,380
032,363,381
032,270,382
032,339,382
032,382,404
032,347,406
032,004,410
032,376,428
032,420,429
032,056,438
032,504,456
032,185,458
032,231,461
032,197,463
032,370,468
032,325,474
032,426,486
032,264,497
033,080,003
033,256,014
033,189,031
033,038,035
033,056,071
033,083,073
033,129,086
033,034,095
033,224,096
033,256,106
033,132,115
033,102,123
033,217,129
033,207,143
033,230,144
033,086,149
033,152,222
033,451,236
033,051,241
033,346,242
033,436,244
033,115,247
033,065,253
033,090,262
033,199,270
033,303,272
033,171,275
033,078,280
033,330,281
033,052,294
033,207,324
033,379,325
033,383,345
033,225,360
033,096,363
033,278,364
033,151,380
033,341,380
033,052,382
033,270,382
033,362,384
033,382,404
033,347,406
033,005,410
033,375,427
033,420,427
033,056,438
033,503,456
033,183,459
033,197,463
033,230,463
033,370,465
033,325,475
033,427,484
033,262,498
034,080,004
034,256,014
034,040,035
034,190,034
034,057,072
034,084,074
034,130,088
034,035,097
034,224,096
034,257,107
034,131,116
034,103,123
034,218,127
034,207,142
034,228,145
034,088,151
034,153,223
034,453,235
034,052,243
034,346,242
034,439,243
034,114,247
034,066,253
034,090,261
034,200,269
034,303,272
034,170,276
034,080,278
034,329,282
034,051,295
034,379,322
034,207,325
034,383,349
034,223,361
034,097,363
034,278,366
034,151,381
034,342,380
034,053,382
034,271,382
034,361,384
034,346,405
034,382,405
034,006,411
034,375,425
034,421,426
034,056,438
034,503,457
034,181,460
034,197,463
034,230,463
034,371,465
034,325,475
034,428,484
034,261,499
034,343,506
035,081,004
035,256,012
035,042,035
035,191,035
035,057,073
035,083,073
035,132,086
035,225,095
035,034,096
035,258,107
035,130,117
035,103,122
035,220,124
035,206,142
035,227,145
035,088,151
035,152,223
035,455,234
035,442,241
035,346,242
035,053,245
035,114,248
035,069,252
035,091,260
035,200,270
035,302,272
035,169,275
035,081,277
035,329,281
035,050,296
035,205,325
035,381,324
035,382,349
035,097,363
035,221,362
035,280,365
035,342,379
035,150,380
035,056,383
035,272,382
035,361,384
035,346,404
035,383,404
035,006,411
035,374,424
035,421,424
035,056,438
035,501,458
035,181,460
035,198,463
035,371,463
035,229,465
035,324,475
035,427,484
035,262,500
036,081,004
036,255,012
036,042,036
036,192,037
036,058,073
036,084,073
036,131,087
036,033,095
036,225,094
036,258,107
036,129,117
036,104,120
036,221,123
036,204,145
036,228,147
036,088,151
036,152,222
036,445,239
036,344,242
036,052,246
036,114,247
036,069,251
036,092,258
036,200,270
036,303,271
036,169,273
036,082,275
036,330,280
036,051,295
036,205,325
036,381,324
036,382,349
036,218,360
036,099,362
036,280,365
036,343,376
036,057,381
036,150,380
036,272,380
036,361,384
036,346,403
036,383,404
036,007,411
036,421,420
036,374,423
036,056,437
036,501,457
036,180,459
036,372,461
036,198,463
036,229,466
036,325,475
036,430,481
036,263,500
036,343,504
037,081,004
037,253,011
037,042,036
037,193,038
037,058,072
037,083,073
037,133,085
037,224,092
037,031,095
037,257,107
037,103,119
037,126,118
037,220,122
037,205,145
037,227,146
037,088,151
037,151,222
037,454,234
037,342,240
037,113,246
037,050,248
037,067,250
037,092,258
037,199,270
037,302,271
037,169,272
037,081,275
037,329,280
037,051,296
037,203,324
037,381,326
037,380,350
037,216,360
037,099,362
037,279,365
037,343,376
037,058,381
037,148,380
037,271,380
037,360,384
037,343,403
037,382,403
037,005,412
037,420,419
037,372,421
037,053,438
037,177,459
037,372,458
037,499,459
037,197,462
037,226,468
037,324,475
037,428,482
037,262,502
038,082,005
038,253,010
038,045,037
038,194,040
038,059,072
038,084,074
038,134,085
038,225,092
038,032,095
038,259,107
038,104,119
038,123,121
038,220,121
038,205,144
038,228,146
038,088,152
038,152,221
038,452,236
038,341,241
038,114,246
038,051,250
038,068,251
038,092,257
038,200,271
038,303,271
038,169,272
038,083,274
038,330,280
038,051,297
038,203,324
038,381,325
038,380,349
038,215,360
038,100,362
038,280,365
038,345,375
038,272,379
038,149,380
038,059,382
038,361,385
038,383,402
038,342,404
038,006,412
038,420,417
038,372,420
038,053,438
038,372,456
038,500,458
038,177,460
038,199,462
038,225,470
038,324,475
038,430,480
038,263,503
038,343,507
039,081,005
039,253,010
039,046,038
039,196,042
039,060,072
039,084,074
039,134,083
039,224,092
039,032,094
039,260,106
039,104,118
039,222,121
039,122,122
039,204,145
039,227,147
039,089,152
039,152,222
039,455,234
039,341,241
039,114,246
039,051,250
039,068,250
039,093,256
039,302,271
039,169,272
039,200,272
039,083,274
039,330,280
039,051,297
039,201,323
039,381,326
039,380,349
039,101,360
039,213,361
039,279,365
039,345,374
039,271,379
039,149,380
039,060,382
039,362,386
039,382,400
039,342,405
039,005,412
039,370,417
039,420,416
039,053,439
039,372,454
039,500,459
039,176,461
039,199,461
039,220,475
039,324,474
039,431,480
039,264,503
039,344,502
040,081,003
040,250,009
040,046,037
040,196,043
040,060,071
040,083,073
040,135,082
040,029,092
040,223,091
040,260,107
040,104,116
040,222,120
040,121,123
040,227,145
040,203,147
040,089,152
040,152,222
040,457,232
040,339,241
040,114,245
040,070,249
040,052,251
040,093,256
040,301,271
040,167,272
040,082,274
040,199,274
040,330,280
040,051,297
040,199,322
040,379,325
040,379,349
040,101,359
040,212,361
040,278,364
040,344,372
040,149,379
040,271,379
040,062,382
040,360,385
040,381,399
040,340,406
040,005,412
040,367,414
040,419,415
040,051,439
040,372,452
040,175,461
040,200,460
040,499,460
040,325,474
040,430,480
040,217,482
040,343,502
040,263,504
041,081,004
041,250,008
041,047,038
041,197,044
041,058,072
041,084,075
041,136,081
041,223,091
041,029,092
041,260,107
041,104,114
041,224,122
041,120,125
041,203,147
041,228,146
041,089,153
041,152,222
041,461,229
041,337,241
041,113,246
041,069,249
041,053,250
041,093,257
041,301,271
041,167,273
041,082,274
041,199,275
041,328,280
041,051,299
041,197,322
041,379,327
041,379,352
041,102,359
041,210,361
041,277,364
041,344,372
041,270,379
041,148,380
041,063,382
041,360,386
041,382,400
041,340,408
041,004,413
041,367,414
041,418,416
041,050,439
041,370,450
041,200,462
041,497,461
041,174,462
041,325,474
041,429,481
041,214,488
041,263,505
041,343,504
042,082,004
042,249,009
042,049,039
042,200,047
042,057,075
042,084,076
042,138,083
042,224,091
042,028,093
042,261,107
042,108,113
042,227,121
042,120,125
042,228,146
042,201,150
042,089,153
042,152,222
042,463,229
042,335,240
042,114,246
042,070,249
042,055,251
042,093,257
042,167,273
042,301,272
042,083,277
042,199,278
042,330,280
042,052,299
042,196,323
042,378,326
042,380,353
042,104,360
042,210,361
042,275,364
042,344,371
042,149,380
042,270,380
042,067,382
042,361,387
042,384,401
042,339,408
042,366,412
042,003,415
042,419,415
042,050,440
042,371,448
042,200,461
042,173,463
042,497,463
042,325,475
042,430,479
042,210,491
042,264,505
043,083,004
043,248,009
043,049,039
043,201,048
043,057,074
043,084,076
043,138,081
043,224,089
043,027,093
043,261,107
043,109,109
043,228,120
043,119,124
043,227,147
043,201,149
043,089,154
043,152,223
043,464,228
043,334,239
043,115,245
043,070,248
043,054,250
043,094,257
043,167,273
043,299,272
043,081,279
043,199,279
043,329,280
043,052,300
043,193,322
043,378,325
043,380,356
043,106,360
043,209,362
043,274,364
043,344,371
043,149,379
043,270,380
043,072,382
043,361,388
043,383,401
043,340,409
043,366,411
043,002,415
043,418,415
043,049,440
043,370,446
043,198,463
043,496,463
043,172,465
043,327,475
043,430,480
043,206,496
043,340,504
043,262,506
044,082,004
044,247,006
044,049,038
044,202,049
044,056,073
044,084,076
044,138,080
044,224,087
044,027,094
044,262,107
044,109,109
044,230,117
044,119,125
044,226,147
044,201,149
044,090,154
044,151,222
044,469,226
044,331,238
044,114,245
044,071,247
044,054,252
044,093,256
044,165,272
044,300,272
044,330,279
044,198,280
044,079,282
044,054,300
044,193,323
044,379,326
044,380,356
044,107,360
044,206,362
